id,target_theta,target_forcing,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47
0,11.552926085474008,-1.7847159247911093,3.7665217683805214,3.2890923544151605,2.6152405343509537,0.8037676237933428,4.293652884677196,7.616380814104136,26.405987688878312,-8.626950422097329,-3.0790528512165567,-1.885973710822946,0.3743289754242336,-0.3797695931977524,-0.8231840931938137,-1.2888311885592658,-0.4093014791716507,0.9107918891622506,-0.08540528993189156,1.4471642902229207,0.46775767304121185,0.2990981205373148,0.0,0.44080058375802683,0.7497336533904587,2.247959090188618,3.0841636037155284,7.480980667184393,33.43967342350809,-16.188644147484112,-6.352255771672111,-2.6640247818556535,-3.6748866932776076,-3.9232820695456034,-2.4321142359562877,-2.460323345878198,-3.6391485259326792,-2.09850865796402,-1.2439055520421292,-0.8807314247794726,-0.75603930942936,-1.5588155982743592,0.03112827907752498,0.3405794304612008,-0.007599366458697282,0.04626924113782265,0.938542464426791,-0.9338504440401009,0.4200114918522474,-0.40726510803211957
1,9.307069467801268,-0.9118209873552461,-1.0574618931637383,-1.9732876891198636,-2.4726760826935945,-1.9569699343419371,-3.745065645080844,-9.71809599866619,19.426330557109992,5.287200557441635,1.4606067384202621,3.3430372002132764,1.5224935853588342,2.7976433564950107,2.025108283965238,0.3242963958496943,0.5829855196256807,1.390602678068425,0.09922186562055124,0.24136698731080986,0.40541541671668124,0.4028750357460432,0.0,0.46982521269575817,-0.19212787941738713,2.5796799498794636,6.763264743146586,17.945808963484904,-36.92075299752921,-8.96334649742421,-6.393318595452751,-4.319628357142305,-4.1679197682796385,-2.5155482148719037,-2.3471021916941277,-2.547518024099111,-2.314849002754537,-0.6270267930026243,-1.9122046956379677,-1.4945805851715912,-1.2707080013658805,-2.8532385508622147,-0.008739354488956515,0.34883593471943,-0.011865573494827137,0.039228353477326665,1.01559091579261,-0.9019619895945812,0.3953594793368864,-0.4165860885447018
2,9.082197069088117,1.0229555684400191,-0.6762182984838266,-0.30667387504343846,0.281580604017109,-2.7937529692735374,-2.3624867822471645,-7.184093028823999,12.97231103566483,3.473115255242319,3.2727692358767255,0.7978175067436546,0.6917375751537551,0.8187698960607708,0.3864523937732731,0.647419817187967,0.7362050292345348,2.4217821336406873,0.8592639644139792,1.3434770621890153,1.6281263046556,0.4302129533120084,0.0,1.927518270653703,3.755122203368905,2.3721397821408865,7.01693993307881,21.55265207349169,-36.17566587716807,-10.338276105800603,-6.553323668588859,-3.646550861165051,-3.4457619819395098,-3.726600672407031,-3.502638724922155,-2.0394922102892927,-2.1584649275607903,-1.2693229748648651,-1.160902494905951,-1.3743278845845521,-1.4464275873535208,-1.553264773372522,-0.005588580979205177,0.33179066397185736,-0.014481918840991816,0.039460604371727576,0.9182773277320702,-0.9265803394979899,0.37592741041083283,-0.45229607945146716
3,5.716573886356371,-0.07830663523082437,1.382505029951295,1.9233763289834396,1.677175572515998,3.2717249193597033,9.5018053075768,-4.766890031779483,-0.7881007556460997,-0.061667746611258345,-0.05331971179154171,0.4955647919427363,0.22818676673431154,1.1693900162718702,-0.3235368958900989,-0.10397044480427942,1.562750637013969,0.004425005788323777,0.10512893061259815,0.10074365540392487,0.22077042184945816,1.1036597838304438,0.0,1.6126856465400645,3.2315661024790963,8.357479125868839,33.88529276848432,-27.15387303123334,-11.234234868046384,-6.917002059769499,-4.539863922216706,-4.093352044935878,-2.955873764122335,-3.130903577125688,-2.8141086427866386,-2.882335321360475,-3.396170499985777,-2.5741005064565448,-2.277482352176632,-1.7219950891024562,-2.885400077267128,-1.5316850712566992,0.011425661404556163,0.33716803608486,-0.012914259564639033,0.029013564270787228,0.8898138427144633,-0.9439476347264596,0.44817862878946946,-0.4756307849797908
4,15.755810248851672,-1.0591133085551152,2.3318714440422728,1.765826681677309,2.446614512102692,2.1503855800551523,1.1301441433036836,3.554628725776315,4.334224030124283,15.378283341343739,-7.495249011474177,-2.154129949439231,-0.04159045268312522,0.49396035993834486,1.4224009442348071,-0.22700045225505994,0.14113630741351235,-0.0497393832921631,1.4804100313854338,-0.631335556671754,0.38282856303047547,0.09805276689587483,0.0,1.868626229035333,0.7094213187695447,0.9524476969981661,2.698390332186804,5.7476798623942225,7.533487544738045,35.25520942341414,-21.251230230821193,-8.327416306399288,-5.061980594185036,-4.464714922037596,-3.434651122966174,-2.7331739964239663,-3.14201548699147,-1.6505570435635377,-2.394464954949094,-2.723692612056298,-2.0316788861341744,-1.9296323321944069,0.019271664826795643,0.3229908550141988,-0.008153814777749483,0.057338350884941894,0.9358390591790227,-0.9567791576781729,0.5757382733898055,-0.4881705132949083
5,12.697060171092634,1.9709088030215351,-1.097519051653515,-0.14439285131747392,-0.4620569950635769,0.24455071471646117,-2.1982675083373557,-3.7347035537253017,-7.444713760986964,16.3887635482579,3.922601727613567,2.9031787298812697,0.16158038492343085,2.404743072298593,1.4634489732698062,0.7081571790074126,1.0051698803314852,1.4095339720960718,1.7807258480907993,0.7532448725846975,0.3125714139404691,1.018098266968482,0.0,1.4374222853601821,0.3966551681340533,4.974243276583721,2.6519445230166534,7.027521268039302,18.841992711445624,-35.09541354497084,-9.90328639327741,-6.45634295720869,-5.111137765803052,-4.244612376826503,-3.1331946984023613,-2.315272467120613,-2.575030301223794,-2.046304998914213,-1.036069734347624,-0.9235743607071187,-1.6791142471945404,-1.5261322134162045,-0.009070405385566242,0.3209971608850872,-0.012932247679150766,0.05049359330018754,0.855091817589094,-0.9275029292807175,0.48621534831908136,-0.43320124379608166
6,10.434238244358104,0.3629266077390758,0.41936447577578434,0.6099804945963822,-0.261364844213974,0.07550505853407569,0.35534287361234096,-1.1194758565235539,48.964298175318845,0.05218044369062652,-0.11953293840052417,0.45417729450543864,0.14331861042797153,-0.6127679274939541,-0.2999244590545097,0.2675890161740526,-0.33127683757335613,-0.5594054136788995,0.8828229451588605,0.23888502421970825,1.0827227260044472,-0.562450687748752,0.0,0.2363511923233743,-0.09142085938991762,0.16274924950214575,-0.5861277012328582,-0.5761219149978917,-0.33778331673362305,0.45736665511675567,-0.4702900321621875,-0.7048179314620272,-0.38342482081220586,0.060465139057690236,0.09618394044388942,-0.6889153392010593,1.1537674953647767,0.10994146560601914,0.42195976656775036,-0.028048393939920174,-0.48945804247094943,0.7949720947796306,0.0034658221138494567,0.33243209183368516,-0.0015343662357850654,0.0422956523157043,0.9142962176300738,-0.9743870532066128,0.37942872283469825,-0.4592145742068692
7,13.871403511347198,-0.5050139847445307,-0.05614668521776156,-0.9186205333569553,-2.5735132612053837,-0.2990912315022661,-1.973237330169681,-2.005911144886042,-3.6819163679693405,45.69136711535026,3.233715935088654,1.139006108066974,1.8511669007512146,0.1555125830003244,0.9591611144311627,0.5740108814465255,0.29312701660082485,0.9376431280548125,-0.380732972520857,1.0783520898311507,0.9492022304054348,0.6220500831295942,0.0,-0.4952558943409608,0.28710605859299887,0.17166981794481528,-0.03711419200525734,0.15271331314991876,0.7479375067821274,-11.89500758015583,-0.6982218016923084,-0.7734716329115034,0.36625871336811905,-0.7220802867346098,1.0896595770398176,-0.6254853811371728,1.1046665643765505,0.35689177658619897,-1.5771718419980216,0.0924179885970044,0.4488357278793518,-0.8892137077712556,-0.000464022191882326,0.3155597244540821,-0.0024947876246665716,0.04912059682177801,0.9535112846467668,-0.8970320332359698,0.4358051361733732,-0.4558720358934192
8,7.439075919367244,0.7891166782856032,1.4542339513483744,-0.06331839257220565,1.6311123951051756,1.1926981146916185,3.4604830976254304,46.158580765121656,-3.7678583393877814,-1.7200432307718523,-1.9488487854252594,-0.04131003683795537,-0.3822039244229233,-0.8745357296126509,-0.8668683677459376,-0.12526363886502917,-1.4135466382488286,0.009423340503916244,-0.02658325189206745,0.9348189550935669,-0.40033882647418334,-0.07628654397096865,0.0,0.0960527553003658,-1.4725612391880714,0.07463414515413969,0.9704804941652976,9.602219803834343,-1.8080825700066225,-0.8206166556685698,-1.5404489137008106,0.4083138856283429,-1.1080703290460785,0.644096987526253,-0.06249917896002344,-0.681425572635631,0.21629754095892106,0.15443059923410474,-0.20660157310303395,-0.3503895650518636,0.7022297640115351,1.0628443356040052,0.0120184624078378,0.3153044273681427,-0.0006399710814916064,0.03314897377444456,0.9194686179380955,-0.883403525482225,0.3497743902939941,-0.4103453817476789
9,4.464411353113959,-0.33972303166363327,-2.6723369956799012,-2.3630135456030086,-3.629609763489256,-4.644057910682012,46.27711430104713,3.82666281406905,1.2981529912676775,1.298545905263583,-0.2791485076401102,0.7454228964609045,-0.3901156477319351,0.7573077461741256,0.9905764289179285,1.0584083548021925,-0.5537477130542987,0.555993653753057,0.8244890286155184,1.5519092486938515,-0.7436101163037521,-0.8004208897601688,0.0,0.5834886462900735,0.8181736069415244,2.17654573588789,-13.251724102127767,-1.7755416145630079,-0.26757414862916495,0.004540315406160844,-0.6900885394121998,-0.32859111966867915,0.21494736966258635,-0.01370671746418703,0.23394639216866484,0.5224547882096434,0.6120680595500563,-0.09146660302792353,-0.5039826887640311,-0.3589329083480535,0.3923830245241067,0.7484475747432889,-0.022085429716362816,0.33168388278954203,-0.00150567373496568,0.027384484442398323,0.9872325018881547,-0.9105124788694626,0.40742444869218974,-0.34676614266852757
