log10_P,log10_K,e,cos_omega,sin_omega,spectral_power_001,spectral_power_002,spectral_power_003,spectral_power_004,spectral_power_005,spectral_power_006,spectral_power_007,spectral_power_008,spectral_power_009,spectral_power_010,spectral_power_011,spectral_power_012,spectral_power_013,spectral_power_014,spectral_power_015,spectral_power_016,spectral_power_017,spectral_power_018,spectral_power_019,spectral_power_020,spectral_power_021,spectral_power_022,spectral_power_023,spectral_power_024,spectral_power_025,spectral_power_026,spectral_power_027,spectral_power_028,spectral_power_029,spectral_power_030,spectral_power_031,spectral_power_032,spectral_power_033,spectral_power_034,spectral_power_035,spectral_power_036,spectral_power_037,spectral_power_038,spectral_power_039,spectral_power_040,spectral_power_041,spectral_power_042,spectral_power_043,spectral_power_044,spectral_power_045,spectral_power_046,spectral_power_047,spectral_power_048,spectral_power_049,spectral_power_050,spectral_power_051,spectral_power_052,spectral_power_053,spectral_power_054,spectral_power_055,spectral_power_056,spectral_power_057,spectral_power_058,spectral_power_059,spectral_power_060,spectral_power_061,spectral_power_062,spectral_power_063,spectral_power_064,n_obs,baseline_d,rv_std_ms,rv_iqr_ms,median_sigma_ms,sigma_iqr_ms,lsp_peak_period_d,lsp_peak_power,median_gap_d,p90_gap_d
2.126163959503174,2.2227165699005127,0.5109999775886536,0.35347485542297363,-0.9354440569877625,0.5105979750673882,0.09975431248884446,0.08623791400259569,0.05859503237145357,0.040695691296415905,0.029504698193240145,0.022237891569541302,0.01730794521151676,0.013829562278547657,0.01129193317026959,0.009387600422936187,0.00792388277316718,0.006775577687765492,0.005858694866634736,0.005115292616989462,0.004504404125298543,0.003996428679481515,0.0035695621055117973,0.003207464792587194,0.002897701987062176,0.0026306782672855696,0.002398895538263608,0.002196427250853648,0.0020185398853065717,0.0018614164754435446,0.00172195196322942,0.0015975998573200473,0.0014862560289719633,0.0013861697256516315,0.0012958747627922786,0.0012141358354906076,0.001139906273261666,0.0010722945360211883,0.0010105374457704168,0.0009539786511402038,0.0009020511885711035,0.000854263273867421,0.0008101866584526555,0.0007694470349721029,0.0007317160904441252,0.000696704891601058,0.0006641583533351577,0.0006338505923275719,0.0006055810076923172,0.0005791709615483514,0.0005544609568766017,0.0005313082293508881,0.0005095846852033034,0.0004891751294697623,0.0004699757388281286,0.0004518927412029312,0.00043484127076386374,0.0004187443721986066,0.00040353213243455455,0.00038914092150824027,0.0003755127271843818,0.00036259457032715957,0.00035033799001816705,0.00033869858907415546,0.0003276356320030798,0.00031711168859811046,0.0003070923173452391,0.0002975457836429558,0.0002884428085281854,61,458.91021100012586,110.57766106082667,215.0,10.0,2.0,128.8038689774699,0.709465503692627,2.003509521484375,5.291272163391113
3.049217939376831,2.1846914291381836,0.7099999785423279,1.0,0.0,0.9252617029461273,0.04666337707028953,0.01135531177441802,0.004781373721870165,0.0026114970726520952,0.0016493422498151885,0.0011402904120993388,0.00083791922117494,0.0006431877001880697,0.0005101137453655752,0.00041496906679649434,0.00034448219058787855,0.00029074568258159923,0.0002488022155262782,0.00021541140173378975,0.00018837998892322615,0.00016617898336642424,0.00014771512850144083,0.00013218937381633108,0.00011900636963998062,0.00010771495076461514,9.79680224101025e-05,8.949492575337394e-05,8.208202503582215e-05,7.55588286273517e-05,6.978790775558831e-05,6.465746742337374e-05,6.0075799296240634e-05,5.596708960630433e-05,5.226821578485456e-05,4.8926273477058855e-05,4.589664925943096e-05,4.314150539125218e-05,4.062857873052662e-05,3.833022138436716e-05,3.622262895204836e-05,3.428521550966919e-05,3.250010424246461e-05,3.085170986218132e-05,2.9326394354406033e-05,2.7912181678474836e-05,2.6598520142023167e-05,2.5376083545771913e-05,2.423660402471564e-05,2.3172730933176104e-05,2.2177911231782248e-05,2.124628770750763e-05,2.0372612048204592e-05,1.9552170341886926e-05,1.878071900961335e-05,1.805442953309853e-05,1.7369840622490537e-05,1.6723816700229667e-05,1.6113511764603852e-05,1.553633785007144e-05,1.4989937427439327e-05,1.4472159190810215e-05,1.398103676414773e-05,1.3514769931601491e-05,1.3071708055173979e-05,1.2650335392959544e-05,1.224925807283566e-05,1.1867192511508638e-05,1.1502955098366287e-05,41,2461.166877000127,46.96338350506597,45.69999885559082,12.0,5.399999618530273,1182.352332207542,0.7055296897888184,23.960052490234375,201.1366729736328
3.049217939376831,2.1846914291381836,0.7099999785423279,1.0,0.0,0.9725019691001502,9.713309445703199e-05,0.003520995339541861,0.0036404489029878166,0.0029312175111864793,0.002282640625164455,0.0017915809301157796,0.001430184015558628,0.0011623002315328988,0.0009604130864146982,0.0008054362259402452,0.0006843356467731772,0.0005881442408268496,0.000510598793167195,0.0004472478685642214,0.00039487177747360094,0.0003511023450108736,0.00031417014954774,0.00028273378237809,0.0002557626026071147,0.0002324549238776275,0.00021218004363139748,0.00019443656825896924,0.00017882204430097324,0.00016501054622587954,0.0001527359393436615,0.00014177924205434757,0.0001319589845106248,0.00012312378202405775,0.00011514656264226562,0.00010792004238412127,0.00010135315023149924,9.536818239937639e-05,8.989852117828163e-05,8.488679421882111e-05,8.028337992630463e-05,7.604518671200463e-05,7.2134650344747e-05,6.851890607192091e-05,6.516910160896294e-05,6.205982430463748e-05,5.9168621337398145e-05,5.647559609611231e-05,5.39630672488454e-05,5.1615279630687386e-05,4.941815815354121e-05,4.7359097583606965e-05,4.542678234167538e-05,4.3611031530078576e-05,4.190266523418187e-05,4.0293388828652885e-05,3.8775692572806614e-05,3.734276423112604e-05,3.598841282493143e-05,3.470700192518597e-05,3.3493391147198926e-05,3.234288471564555e-05,3.1251186140800645e-05,3.0214358190710147e-05,2.922878746425861e-05,2.829115297097629e-05,2.7398398208321004e-05,2.6547706298785966e-05,2.57364778098094e-05,36,1393.0466999998316,49.072609629741685,61.774999141693115,13.050000190734863,4.474999904632568,1161.2323437442872,0.7013455629348755,3.029205322265625,139.2085418701172
0.5370883345603943,1.8286598920822144,0.0,1.0,0.0,0.9624235688983241,0.02927731401348181,0.004861503246110449,0.0015137749455755613,0.0006502992883215612,0.0003393878989562401,0.00020162495472044766,0.000131268650781082,9.142570296749423e-05,6.702226763813302e-05,5.11301858013398e-05,4.0260369405723015e-05,3.252229039794233e-05,2.682831843062652e-05,2.2520665499561516e-05,1.9184320407324216e-05,1.654778489363771e-05,1.4427790723427612e-05,1.2697196162216391e-05,1.126564946017109e-05,1.0067561265200656e-05,9.054406577333707e-06,8.18967047055258e-06,7.445452721323925e-06,6.80013919354487e-06,6.236774589674411e-06,5.7419057314653054e-06,5.304746376531451e-06,4.916565496569304e-06,4.570233286623415e-06,4.259880114387079e-06,3.980637415595543e-06,3.7284387816258427e-06,3.4998657677965123e-06,3.292027282747437e-06,3.1024644456861446e-06,2.9290749386823053e-06,2.770052412464526e-06,2.62383761151426e-06,2.489078693186215e-06,2.3645988121849803e-06,2.2493694857022595e-06,2.1424885877369784e-06,2.043162073224269e-06,1.9506887247953017e-06,1.864447362574537e-06,1.7838860715284526e-06,1.7085130896834272e-06,1.6378890700665209e-06,1.5716204840005932e-06,1.5093539767777747e-06,1.4507715212939205e-06,1.395586242893625e-06,1.3435388109345957e-06,1.2943943105714778e-06,1.247939522865947e-06,1.2039805532469712e-06,1.1623407580957386e-06,1.1228589272554224e-06,1.0853876868816698e-06,1.0497920925358038e-06,1.0159483869806783e-06,9.837429009415199e-07,9.53071078278399e-07,28,433.9099000003189,48.010990765232656,81.53749799728394,1.7000000476837158,0.7275000214576721,3.4398807711103885,0.971130907535553,0.998687744140625,9.407306671142578
2.4942660331726074,1.2652896642684937,0.26899999380111694,-0.9106836318969727,-0.41310441493988037,0.3804558664801426,0.17466821220756812,0.1087382768738928,0.06831081655837724,0.04595111921802821,0.032774320828764275,0.024467549342836188,0.018928028348834017,0.015062055119186384,0.01226251857768995,0.010172710058240749,0.008572683878960144,0.007321159153489834,0.006324162983752302,0.0055172860462982054,0.004855218675086039,0.004305354058394179,0.0038437521532275433,0.0034525209961488645,0.003118074965657032,0.002829950346519897,0.00257998366759872,0.0023617313524506925,0.00217005306519217,0.0020008080962834246,0.0018506310888166623,0.0017167642891590996,0.0015969306233345215,0.0014892366361681766,0.001392097531541389,0.0013041787482742462,0.0012243500334754836,0.0011516490509424738,0.0010852523289041275,0.0010244519039371766,0.0009686364202309486,0.0009172757392200435,0.0008699083341410887,0.0008261309083928605,0.0007855898005811976,0.0007479738334283329,0.0007130083359609074,0.0006804501241082862,0.0006500832681026639,0.000621715508870666,0.0005951752121692926,0.0005703087702145282,0.0005469783772357207,0.0005250601187164113,0.0005044423247809823,0.0004850241468154016,0.00046671432340147863,0.0004494301073329174,0.00043309633012983504,0.0004176445842819649,0.0004030125065913351,0.00038914314858125125,0.00037598442209184834,0.00036348860997509043,0.00035161193329907034,0.0003403141677257155,0.00032955830278004824,0.00031931023861760197,0.0003095385156475787,63,3258.90914000012,21.891355110440937,28.30000114440918,3.700000286102295,0.75,274.5971539721777,0.3470667600631714,19.46917724609375,143.2899169921875
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.8919790874578933,0.03349404554001274,0.0176653845638432,0.011247251756593284,0.00767233003158819,0.005522753762004214,0.004147841060062066,0.00322185277408613,0.002571161184273595,0.002097637973072988,0.00174287302777856,0.0014705040383312122,0.0012570045137768875,0.0010866384424805745,0.0009485730006709698,0.000835160959383966,0.0007408833734743146,0.0006616787228979115,0.0005945056488119637,0.0005370510157152961,0.00048753075240720443,0.00044455131987974645,0.0004070116394383475,0.0003740325439227275,0.0003449052808754863,0.00031905341590925357,0.00029600430022231987,0.0002753674571138426,0.00025681803673521206,0.00024008402653070447,0.00022493627478375593,0.00021118064243136328,0.00019865178013658813,0.0001872081573869383,0.00017672806403232265,0.00016710637294629143,0.00015825190274627705,0.00015008525683481074,0.00014253704298691788,0.0001355463988275757,0.0001290597646148046,0.0001230298570636332,0.00011741480745473433,0.00011217743465846663,0.00010728462947937613,0.00010270683126675976,9.841758132736239e-05,9.439314053082957e-05,9.061216077959864e-05,8.705540184675462e-05,8.37054865633203e-05,8.054668853429575e-05,7.756474753776597e-05,7.474670855830653e-05,7.208078105991378e-05,6.955621564234875e-05,6.716319567023675e-05,6.489274183378e-05,6.273662790767143e-05,6.068730623178416e-05,5.8737841652601614e-05,5.688185284537602e-05,5.511346008962923e-05,5.3427238699625504e-05,26,2241.810000000056,9.283070819839406,7.32999986410141,3.0199999809265137,0.4650000333786011,62.63504048295629,0.37963300943374634,26.96795654296875,290.9811706542969
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.9119112764230226,0.051786830041054756,0.013707516408210703,0.006093496459108983,0.0034451154151126373,0.00222540457467048,0.001562136951618746,0.00116017371917528,0.0008974080950765405,0.0007157986681141622,0.0005848147992192986,0.00048711102138881247,0.0004122187655323157,0.00035350489555433445,0.00030659502716804933,0.0002685062625440983,0.00023714600490029326,0.00021100998472238223,0.0001889936941465016,0.00017027093654010126,0.00015421345692512002,0.0001403364725059529,0.00012826096505495036,0.00011768707681088456,0.00010837501688371874,0.0001001311444063516,9.27976812806223e-05,8.624500962582696e-05,8.036583619959525e-05,7.507072308383543e-05,7.028463031533662e-05,6.594421641151e-05,6.19957124065071e-05,5.8393234054305886e-05,5.5097431803150884e-05,5.207440333514617e-05,4.9294811814841045e-05,4.6733166491882436e-05,4.4367232329746266e-05,4.2177542844837155e-05,4.0146996015255554e-05,3.826051743916222e-05,3.6504778236492144e-05,3.4867957747202906e-05,3.333954306911629e-05,3.191015903524629e-05,3.0571423455825535e-05,2.931582342011753e-05,2.813660922499772e-05,2.7027703114756173e-05,2.5983620512977906e-05,2.4999401828338685e-05,2.4070553241469884e-05,2.3192995145190242e-05,2.2363017127335306e-05,2.1577238563670422e-05,2.08325740353582e-05,2.0126202907144405e-05,1.9455542503497538e-05,1.8818224404196344e-05,1.8212073451318278e-05,1.7635089118697332e-05,1.7085428944656202e-05,1.656139377081069e-05,112,5583.786000000313,11.352482273251026,15.822499752044678,3.319999933242798,1.6924996972084045,60.41736567031639,0.372286856174469,2.93798828125,200.259033203125
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.06632991416673657,0.2610053948510909,0.16467220934524268,0.10339755697132752,0.06949922036915444,0.04954309447373843,0.03697283609575109,0.028594972860668855,0.02275054921441949,0.01851958370395946,0.015361938376914791,0.012944750799459191,0.011054299875632051,0.009548476477755734,0.008329904286284152,0.007330097102032699,0.0064997778325137385,0.005802772248827101,0.005212048223968791,0.004707081960540578,0.004272067288799413,0.003894673631238617,0.0035651688619563865,0.0032757896515807476,0.003020282688510763,0.0027935658195526038,0.0025914746148465594,0.0024105706259330353,0.0022479947664843757,0.0021013540852302523,0.0019686335205412863,0.001848126534724665,0.0017383801519452453,0.0016381510823757434,0.0015463704501359548,0.0014621152505324482,0.0013845851091083862,0.0013130832466965276,0.0012470008029199942,0.001185803857912307,0.001129022634475836,0.0010762424720112992,0.0010270962477111067,0.0009812579858504001,0.0009384374470577265,0.0008983755295664321,0.0008608403461571855,0.0008256238657000586,0.0007925390283321673,0.0007614172594636458,0.0007321063208356987,0.0007044684474117781,0.0006783787274736365,0.0006537236903132839,0.0006304000716704854,0.0006083137318076298,0.0005873787050338452,0.0005675163627418009,0.0005486546747273443,0.00053072755582248,0.0005136742867659556,0.0004974389998272109,0.00048197022104089557,0.0004672204620430306,83,548.6837500003166,14.754482128286806,25.199999809265137,2.200000047683716,0.34999990463256836,33.9369296658171,0.6355820894241333,0.001922607421875,8.976701736450195
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.7579401243018248,0.10082839458671466,0.04100836056869162,0.02246361699974664,0.014214460109282743,0.009813132374808905,0.007184837695541073,0.00548890592761228,0.004330594593946959,0.0035042290868280927,0.0028939625176931383,0.002430454314389793,0.0020701217850728937,0.001784448052034455,0.001554134638292442,0.00136574171775869,0.001209675492844108,0.0010789386933245826,0.0009683304350266488,0.0008739197401560259,0.0007926907173236149,0.0007222982732518191,0.000660896676496639,0.0006070171550946593,0.000559479127481572,0.0005173249027077845,0.00047977101601813006,0.00044617152612360533,0.0004159900276860109,0.0003887780913390621,0.00036415849771421,0.00034181208463895956,0.00032146734413456723,0.0003028921312143098,0.0002858870083284218,0.00027027986677693165,0.00025592155254103554,0.00024268228772895875,0.00023044872643075744,0.0002191215196163086,0.00020861329091023252,0.00019884694587417366,0.00018975425344058852,0.0001812746505558786,0.00017335423077496272,0.00016594488515027237,0.00015900356975825702,0.00015249167896902688,0.00014637450736485914,0.00014062078626066158,0.0001352022832349504,0.00013009345506752692,0.00012527114609602082,0.00012071432532289491,0.00011640385668611174,0.00011232229779678575,0.00010845372318244953,0.00010478356868411643,0.0001012984941624298,9.798626209144709e-05,9.483562997302922e-05,9.18362548025189e-05,8.897860806719825e-05,8.62538999709314e-05,35,842.5455199996941,12.653847855344969,23.09999990463257,3.6000001430511475,0.5000002384185791,61.51621042159412,0.7254875898361206,5.382335662841797,61.533077239990234
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.4430786757628465,0.19473310398143495,0.09694662308340607,0.05672546752853667,0.036970882841266026,0.025929183544007334,0.01916409681586522,0.014729740443574208,0.011669645968693689,0.00947080538423019,0.007838545036053588,0.006594015490430137,0.005623645955716519,0.0048525447169496866,0.0042297220800579525,0.0037194969780534374,0.00329630019191101,0.0029414234416781705,0.0026409247024200932,0.002384242888110863,0.002163260232694495,0.0019716544259309322,0.00180444255948325,0.0016576546532431798,0.0015280963477748385,0.0014131739897638488,0.0013107640498275833,0.0012191144855797237,0.0011367694236611796,0.0010625110684653236,0.000995314478645841,0.0009343120548600745,0.0008787654271261636,0.000828043031135332,0.0007816020951507164,0.0007389740733815597,0.0006997527924458627,0.0006635847485119735,0.0006301611205255522,0.0005992111612704009,0.0005704967011985251,0.0005438075559733138,0.0005189576718326447,0.0004957818763636133,0.0004741331284216691,0.00045388018145763737,0.0004349055907328464,0.00041710400778187563,0.0004003807157643485,0.0003846503675966584,0.0003698358954045894,0.00035586756522327877,0.00034268215525127264,0.00033022223954313725,0.00031843556195914024,0.0003072744876058537,0.0002966955209974411,0.00028665888182247986,0.00027712813057847427,0.0002680698374860712,0.0002594532890581464,0.00025125022750810985,0.00024343461886366195,0.00023598244622852606,54,3401.8885999997146,9.491922477906705,14.857203483581543,0.9793894290924072,0.5427358597517014,62.63504048295629,0.5178805589675903,34.893798828125,165.0322265625
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.975935105327783,0.02037562420650441,0.0025448094811824245,0.0006434914919165929,0.00023390492768481818,0.00010553429979357105,5.48837516193498e-05,3.155180435230433e-05,1.9541960857756816e-05,1.2821743899369736e-05,8.808393939937643e-06,6.28303061537106e-06,4.624304446025725e-06,3.4949878697197353e-06,2.7022961142301906e-06,2.131083472584745e-06,1.7099506819161477e-06,1.3931654527223265e-06,1.1505930025155242e-06,9.618732170341966e-07,8.129405613086073e-07,6.938824774461288e-07,5.975866426631349e-07,5.188662548492008e-07,4.538823216319638e-07,3.997547015061902e-07,3.542955932211385e-07,3.158239667177053e-07,2.8303442846563496e-07,2.549032801488662e-07,2.3062036565759518e-07,2.0953904318580378e-07,1.9113905831505793e-07,1.7499870841933403e-07,1.6077377271460742e-07,1.4818141985134882e-07,1.369878131155907e-07,1.2699848752546512e-07,1.1805082275500945e-07,1.1000811358529966e-07,1.0275486741138022e-07,9.619305110232541e-08,9.023907742678871e-08,8.482137138979089e-08,7.987839412474448e-08,7.535702994212902e-08,7.121126324216188e-08,6.740108803936978e-08,6.389160511763137e-08,6.06522712796893e-08,5.765627246712124e-08,5.487999822109409e-08,5.230259941204575e-08,4.990561467397382e-08,4.7672653753575525e-08,4.5589128189323484e-08,4.3642021495031596e-08,4.1819692434690044e-08,4.011170611110624e-08,3.8508688510449176e-08,3.7002200890768375e-08,3.5584631010631324e-08,3.424909869125741e-08,3.298937361397008e-08,29,2621.8881700001657,9.607598809533938,12.515472888946533,1.2131376266479492,0.18146514892578125,62.63504048295629,0.45841822028160095,37.8646240234375,315.53961181640625
1.7941393852233887,1.2201080322265625,0.6449999809265137,-0.45399048924446106,-0.8910065293312073,0.9242911592345235,0.004461349049003246,0.012258300683560772,0.010119787660237089,0.007566985107568832,0.005691139427305438,0.0043808326061765,0.003455247335057146,0.0027856291723945045,0.0022888791995505846,0.0019116878481159408,0.0016192604256474244,0.00138834882736133,0.001203040942429969,0.0010521933082958763,0.0009278352713237908,0.0008241547134068514,0.0007368387749130179,0.000662636001441778,0.0005990596184726472,0.0005441826442765122,0.0004964939480404097,0.00045479549856004977,0.00041812792942031324,0.0003857158799153398,0.0003569273506375221,0.0003312431268601223,0.00030823352629792824,0.00028754053840643405,0.00026886397617832897,0.00025195064485063944,0.00023658580079074221,0.0002225863645634176,0.00020979548899684942,0.00019807818222989916,0.00018731775830487703,0.00017741294148756822,0.00016827549045169828,0.00015982823848575118,0.00015200346861328758,0.00014474155986045193,0.00013798985422787348,0.00013170170422855898,0.00012583566887362714,0.00012035483226804613,0.00011522622392484322,0.00011042032382342759,0.00010591063835623022,0.00010167333580313098,9.768693197935212e-05,9.393201832297319e-05,9.039102600292703e-05,8.704802069952097e-05,8.388852358583915e-05,8.089935475816356e-05,7.806849595688652e-05,7.538496991039993e-05,7.283873404208089e-05,7.042058662016577e-05,6.812208371417146e-05,6.593546555957227e-05,6.385359113263218e-05,6.186987990615747e-05,5.997825989977022e-05,139,6166.089680000208,11.619992771585105,17.760000228881836,1.7200000286102295,0.6149998903274536,60.41736567031639,0.253322035074234,2.9743194580078125,170.36178588867188
